category,region,age,monthly_income,digital_literacy_score,family_size,community_standing_score,location_stability_score,bill_payment_consistency,mobile_money_transactions_per_month,banking_app_sessions_per_week,smartphone_usage_hours,income_variability,education_level,temporal_activity_pattern,business_type,gender,is_legitimate,is_scammer,trustworthiness_label,application_speed,scammer_type,edge_case_type,adversarial_strategy
Seasonal_Workers,visayas_rural,39,10760,3,7,0.8257603295701434,0.7405513771973125,0.98,23,5,7.0,0.6035445907021252,3,"[0.26998902959102644, 0.2675241051035141, 0.26859876458453086, 0.2709868484305145, 0.27129298840709154, 0.276565228411441, 0.2685667734636672, 0.2750119174749777, 0.2674187553512984, 0.2714658005812361, 0.3605336178585955, 0.35962240334647444, 0.35998302464441184, 0.3581321550242823, 0.36271171366639154, 0.35747215487823325, 0.2709525777609447, 0.2722675750007322, 0.27415260928016316, 0.272915308406694, 0.2717172883391932, 0.26808680411055, 0.26764267454308077, 0.266584263344611, 0.2662972032917198, 0.35999578788556696, 0.35781774989290044, 0.3635976769034688, 0.3582631152253187, 0.360282767512115]",construction_worker,female,True,False,trustworthy,,,,
Traditional_Merchants,visayas_metro,75,31484,5,5,0.5390145204367499,0.678306112981204,0.98,20,3,5.0,0.19915758544673154,3,"[0.44353391198682623, 0.4512838423217656, 0.4505060032800579, 0.4487777364053864, 0.4495896633988228, 0.44979569827697347, 0.44946021254120383, 0.4562691448893779, 0.448887413916585, 0.45050794117156157, 0.5987882967498414, 0.6023502935599316, 0.6005302910999166, 0.5991602682804885, 0.5942220961622784, 0.6007299246758663, 0.44907127117926077, 0.4498177780293387, 0.44645262615826403, 0.4542998465181606, 0.4525702295275316, 0.4542921179929219, 0.45344093790234286, 0.4517769519063824, 0.4465731524738207, 0.6055301614922156, 0.5972170945473374, 0.5991947771277751, 0.6021207068418808, 0.6022696223615622]",market_vendor,female,True,False,trustworthy,,,,
Agricultural_Workers,mindanao_metro,57,12918,5,5,0.5443837815134908,0.7269020349816995,0.98,27,0,4.0,0.5910094512867212,3,"[0.44776030994319027, 0.4512546452347986, 0.4517019914309599, 0.45298324326027073, 0.4496185319116298, 0.4529294931083187, 0.44388466042535346, 0.44683107560857277, 0.4504916142052094, 0.4509889005984234, 0.5972646531369941, 0.6007782599737894, 0.5981284792539382, 0.5991691227173185, 0.603074321401995, 0.6027268124906657, 0.44700881901791023, 0.4468282456139397, 0.44876647981334006, 0.44991976109648124, 0.4480263045342758, 0.453121927328399, 0.45104216952512566, 0.4512182553296233, 0.4462003835131651, 0.6035018721521513, 0.591539493533278, 0.6025021663555481, 0.6028029352130123, 0.598702796438166]",rice_farmer,male,True,False,trustworthy,,,,
Women_Led_Businesses,luzon_metro,29,21979,6,3,0.4263929092248227,0.6851697213740144,0.831689578509873,26,2,12.0,0.33501193559598635,4,"[0.5287452660237485, 0.5370277349909354, 0.5389686188264847, 0.5696919543349376, 0.5783801247531325, 0.5564283199742902, 0.5721024167616815, 0.5615642881224159, 0.5524873061957668, 0.576737358115143, 0.6869655125039731, 0.7027196817620521, 0.6992750577019443, 0.7123909909077571, 0.7373166267554094, 0.6918474701936029, 0.5526939517110262, 0.5251787294074503, 0.5312378254386051, 0.5450598067178664, 0.5824457374372399, 0.5220156851081788, 0.5379779170773819, 0.5127785186727709, 0.5217733013352278, 0.6925483657176273, 0.7261799821995227, 0.7307375847384155, 0.7373456347697406, 0.7009729349252162]",beauty_services,female,True,False,trustworthy,,,,
Seasonal_Workers,luzon_rural,45,37132,9,3,0.4755097162508334,0.7999999999999999,0.6463079538411872,146,26,15.0,0.632166464683,5,"[0.5196360887238842, 0.2528618527934821, 0.8882718147414951, 0.5181894863300734, 0.6124525562206516, 0.7569048350812723, 0.32998577688112923, 0.42917175683594144, 0.2966335942118663, 0.2024333273815101, 0.6190796139646044, 0.5122738678415022, 0.74971060168954, 0.36615994557498277, 0.14578090163438828, 0.7638989345573305, 0.849883071607772, 0.5089260450300033, 0.49646200335497204, 0.18464610776054802, 0.5676410855515704, 0.7690141875443046, 0.19433475468810651, 0.2002058619934638, 0.26912293712272906, 0.49058129292962227, 0.18381813203903363, 0.5914312008141623, 0.48664200456818774, 0.33115223799440613]",poultry_farm,male,False,True,untrustworthy,0.24626845354161006,Bust_Out_Fraudsters,,
Young_Professionals,visayas_metro,32,29686,7,6,0.7551844166705051,0.7182555888860631,0.854127951944126,31,5,11.0,0.4326541173884285,4,"[0.8342931596580572, 0.8352004714923134, 0.8401674256028697, 0.8375306494035173, 0.8287268219045117, 0.4498504064805057, 0.46708924957414344, 0.805360510733701, 0.8270277839041811, 0.806899985646089, 1.0, 1.0, 0.5689514337537234, 0.5784528503578734, 1.0, 1.0, 0.7930711333173914, 0.8117261924638431, 0.8427497728936838, 0.4344673093183088, 0.4694057109812398, 0.8459682228575481, 0.8061549419389586, 0.8314584064480351, 0.7902695882689067, 1.0, 0.590445042445638, 0.5991275870512276, 1.0, 1.0]",office_worker,female,True,False,trustworthy,,,,
Tech_Savvy_Youth,mindanao_rural,45,17643,8,5,0.6195361040562458,0.7,0.8829714709487639,11,20,10.0,0.7274927874012245,3,"[0.7189844628800486, 0.8955075507582085, 0.7210321211815579, 0.8044603609257152, 0.886263623243569, 0.7013931608288999, 0.8488258898493992, 0.8686148592737838, 0.7224182365114148, 0.7973207872593955, 0.7698119283204433, 0.791287492169493, 0.7687091367244487, 0.883828067754395, 0.8485954844629308, 0.8849976556919761, 0.7779765826683567, 0.880721314939077, 0.7946320781618322, 0.770863897804042, 0.7041796822556313, 0.780248335144138, 0.8770794248453564, 0.8295006024233846, 0.832375319518696, 0.834727878328224, 0.8814953796792068, 0.8254589109806922, 0.7567548364275755, 0.7392558198174366]",rice_farmer,female,False,True,untrustworthy,0.10425130745834801,Professional_Scammers,,
Urban_Gig_Workers,visayas_rural,29,8029,3,5,0.7585046672128297,0.8872039680026229,0.9235770459588261,34,2,10.0,0.5526207925273103,1,"[0.35536558198002965, 0.36639221566501823, 0.354039691542216, 0.3435602423845635, 0.3611291761194753, 0.17333866308438, 0.17660327923563765, 0.3548499660114834, 0.3569196838213904, 0.33672742613508705, 0.4636115935866587, 0.46105219247177676, 0.24642101366152383, 0.2628168794234192, 0.4760989851855765, 0.46778079397918093, 0.3447413965103798, 0.3355283677921621, 0.3672802092459751, 0.19578766400829217, 0.18089913893056514, 0.3592490879002559, 0.3501949955208331, 0.34770873652576817, 0.35598902259369986, 0.4594998769987963, 0.24805936669621875, 0.2533923619990671, 0.4622745696660485, 0.4756700202410856]",freelance_writer,male,True,False,trustworthy,,,,
Service_Providers,mindanao_metro,42,28496,6,2,0.5697817713496388,0.6081743372937329,0.98,28,5,9.0,0.4479064913969923,3,"[0.7051192868688144, 0.7009751445996891, 0.7033989649475499, 0.706266775525729, 0.7026596104271219, 0.3776610885721528, 0.3785817644306518, 0.7021895808115507, 0.705738494993634, 0.7029325151926165, 0.9343667969412632, 0.9391435471706692, 0.507691453069075, 0.4999850081195386, 0.9405983516543043, 0.9370941353196254, 0.7028498098504399, 0.7050198738947896, 0.7002990708269873, 0.3808624935425728, 0.37686967359078644, 0.6975751479608691, 0.6990067311626793, 0.7037010654987097, 0.6991635949800161, 0.9408302283695689, 0.5075678503603189, 0.5080003174980989, 0.9363743357390322, 0.9367735848518848]",repair_shop,female,True,False,trustworthy,,,,
Women_Led_Businesses,luzon_metro,50,34790,7,3,0.4670092051927557,0.6105375417973444,0.98,35,5,11.0,0.49786050387248754,5,"[0.6248675756510461, 0.6309262884631103, 0.6370668869072654, 0.6298723791347226, 0.6305400574182439, 0.6290692208582386, 0.6320017870417948, 0.6310866256579192, 0.6279718582656628, 0.6296569408344456, 0.8366446904886683, 0.839643175736303, 0.8387418834392497, 0.8404096228547722, 0.8378702583085742, 0.8393567049297413, 0.6300263183255644, 0.63023525309387, 0.6308228511471176, 0.629477497004157, 0.6276399190232049, 0.6302462198179487, 0.6294634265232127, 0.6330739369263216, 0.6334522245027311, 0.8358837586936889, 0.8418514636452532, 0.8424532324832696, 0.8359625061124075, 0.8417384184567381]",beauty_services,female,True,False,trustworthy,,,,
OFW_Families,luzon_rural,48,19964,4,6,0.9170779293874071,0.873685176022272,0.98,45,2,4.0,0.5819564268684978,2,"[0.3607534162302527, 0.36244554782636335, 0.35737980999150176, 0.3637989632218789, 0.3600157114474204, 0.36251813776179526, 0.36092901947422096, 0.36036777233496003, 0.36070156923145136, 0.3620159760341437, 0.48587596438221425, 0.4739478678455131, 0.48162000884677214, 0.4801319033880022, 0.4794686802983862, 0.47291016533061736, 0.3617406230437651, 0.3596250880893561, 0.3574967145969709, 0.3601274399181525, 0.3591216293068054, 0.35477282049894554, 0.36026455415747444, 0.3617402205891001, 0.35835229975595784, 0.4807851384980554, 0.48032433592368046, 0.4831364766677123, 0.47968892281899395, 0.4824032755174807]",remittance_recipient,male,True,False,trustworthy,,,,
Rural_Entrepreneurs,visayas_metro,53,15591,5,3,0.45666035106298586,0.4259158166157017,0.6675721055724309,16,3,9.715119344180351,0.4637857599942263,1,"[0.5088788787920185, 0.41579770824496376, 0.4068020443052581, 0.46697833049899695, 0.48512508938437704, 0.5381175716581595, 0.4753536705103746, 0.41690271831958303, 0.4247009348533103, 0.4812455692289587, 0.5331593283131111, 0.6745295476481885, 0.5728425076202697, 0.6478454125044496, 0.6598084130954905, 0.752330554556072, 0.434777414782018, 0.43614297401365687, 0.43356404096694123, 0.45866279457049286, 0.41785905587459965, 0.5104314969724821, 0.5002711740201613, 0.43718522139995, 0.4145624889600119, 0.5782498316815798, 0.5766084215976268, 0.6246224433148224, 0.6096277364547784, 0.6409833636811364]",,female,True,False,challenging_legitimate,,,Disability_Accommodated,
Young_Professionals,luzon_rural,35,21947,3,7,0.7240313909223467,0.7298344906989646,0.98,33,2,7.0,0.417561117466565,2,"[0.3586487434692943, 0.345241681714764, 0.35060535126188025, 0.3534355441238119, 0.34726176137164466, 0.190113143911433, 0.1899069715527184, 0.3462329234534491, 0.34924706280201506, 0.3563502528565645, 0.4632279862662408, 0.46668320077430414, 0.25150450504551614, 0.25201274445541977, 0.46676094456415385, 0.4682468845116602, 0.35089325598348625, 0.35313072761507164, 0.3535336072949804, 0.19031856149899115, 0.18971008708845066, 0.34630948720042787, 0.35134733424360365, 0.3543419758684292, 0.34616760828633514, 0.46404846686039036, 0.256475770245301, 0.2475063799333576, 0.4676917834146305, 0.4663450776702973]",nurse,female,True,False,trustworthy,,,,
Agricultural_Workers,visayas_rural,25,11568,2,4,0.7293769556779479,0.8484557258598626,0.7991367709918632,23,4,8.0,0.2877104534632444,3,"[0.13682323155439965, 0.2460329305092155, 0.14440000824500873, 0.18663237890965986, 0.12755358831990363, 0.1679762104328421, 0.19271370300208235, 0.15515119047066375, 0.19768003717900717, 0.17189393063212277, 0.2749526879034386, 0.28102915412858803, 0.22232168291342447, 0.24231192148630448, 0.2455273812456604, 0.2586606749047392, 0.18043332213078095, 0.18573095812295082, 0.17266628842667472, 0.18347211776857017, 0.21910626874993694, 0.19946615490567843, 0.20112847081481414, 0.20178573601587488, 0.17536582083375302, 0.24960609442027534, 0.20730427664022677, 0.27822852042571056, 0.15615083720364903, 0.23737426387689578]",corn_farmer,male,True,False,trustworthy,,,,
Service_Providers,mindanao_rural,29,15371,3,9,0.6926544239246346,0.8806447097261164,0.9287828379263772,19,6,9.0,0.5030460657265019,4,"[0.35119074058492944, 0.3774427236216513, 0.35980406886623695, 0.3483989953803142, 0.34228615952521124, 0.17858572597102354, 0.19258316318153987, 0.34577860289618034, 0.3688798920295728, 0.36666398479783013, 0.47476278043747483, 0.45540528576995215, 0.24481897194067312, 0.26541386847943643, 0.46198500347865196, 0.4799873624601184, 0.3560699916761316, 0.3515524801477269, 0.3434919362475775, 0.1879932331381885, 0.1910259283708885, 0.36203017351014466, 0.34153806362629324, 0.348192439549521, 0.3514788264377204, 0.47507911080030263, 0.2422952622054801, 0.23793564535180728, 0.47519968281619623, 0.4517843957791992]",repair_shop,female,True,False,trustworthy,,,,
Student_Entrepreneurs,luzon_metro,21,25541,8,2,0.5296786663408712,0.3363114565601987,0.6096395509325169,31,2,10.0,0.21133492734275366,5,"[0.7097606066491494, 0.8348536041715297, 0.8243351356796285, 0.8060242407400993, 0.7171648323290581, 0.7854274347406868, 0.8455935450908145, 0.6880528605224008, 0.7944243067003748, 0.7658385395210522, 0.7964840154324437, 0.845319658365352, 0.7292955047425247, 0.8303103840570005, 0.6792646028670859, 0.7573948084390927, 0.7264781655994809, 0.7345104077063298, 0.7953778940327894, 0.8352856185847473, 0.7549717334461379, 0.7617900852883137, 0.8393949198938531, 0.695707053025034, 0.833706402930762, 0.8355145493900298, 0.8216938823702757, 0.808468876414094, 0.8162297202740012, 0.8299622163740908]",online_tutor,female,False,True,adversarial_attack,,,,temporal_pattern_manipulation
Service_Providers,visayas_rural,42,18664,7,6,0.743020656089991,0.7,0.7109643307343599,21,24,15.0,0.23399800162263984,4,"[0.7481381610731143, 0.8542278134692802, 0.896674729092386, 0.8139989360698522, 0.7976424147627504, 0.8917108115127074, 0.7751600675472822, 0.8431940105365263, 0.7522843691357621, 0.7234489717413842, 0.7243058585467032, 0.8518484517347269, 0.7065894306685131, 0.8621470131361625, 0.86964570246171, 0.7945048187364243, 0.7925305726619537, 0.8196772979073168, 0.842680151691535, 0.8385008780519938, 0.7456795515191509, 0.724608522891237, 0.8929047784007289, 0.7713610121892652, 0.8383506006609874, 0.7618338933403024, 0.7014740216988378, 0.7114523695873398, 0.8372076901979915, 0.7213776366903352]",sari_sari_store,female,False,True,untrustworthy,0.16088593487878894,Professional_Scammers,,
Women_Led_Businesses,mindanao_metro,49,27002,5,4,0.6927582145531568,0.3995565388350581,0.968392925614684,30,0,6.0,0.5950649579303867,4,"[0.4542477770597594, 0.44549766721152095, 0.4488794899106501, 0.4508833542106406, 0.45270457655088914, 0.4453137483042907, 0.455485439514325, 0.4403787364048972, 0.4562759586048179, 0.4526088517179383, 0.5970521432394958, 0.6040982009654317, 0.5950323206532007, 0.6005449188631172, 0.6011307661931593, 0.6011195295944648, 0.4460188477064399, 0.44764806778686556, 0.45060090516185786, 0.4465544634685489, 0.4512869742991204, 0.44708839122604627, 0.4547410612814312, 0.45740878492102643, 0.4485897041556962, 0.604363003066758, 0.5989934511843071, 0.5955603224261798, 0.5979816461560686, 0.6004056913741821]",daycare_center,female,True,False,trustworthy,,,,
Student_Entrepreneurs,visayas_metro,21,27056,8,6,0.6809930191537974,0.30932327241801993,0.8352809810522098,46,4,14.0,0.45828520457483446,4,"[0.7558309748523762, 0.7072136973322005, 0.7277870992043127, 0.6851847969835905, 0.7645906522888781, 0.7483158222905186, 0.7055754385753904, 0.71128062497771, 0.749878291134951, 0.7243466881619713, 0.9756349236806069, 0.9356329817811954, 0.9742542591483946, 0.9563287641016553, 0.9673839179239014, 0.9501783408141052, 0.7147872821592169, 0.7225665855183409, 0.705542609354335, 0.776044919474969, 0.6939385679155665, 0.7323503253428469, 0.7274798831955147, 0.7388006764883585, 0.6582166230335896, 0.9183193417260787, 0.9464489785640537, 0.9827372701213698, 0.9534762896438475, 0.9524689224868154]",reseller,male,True,False,trustworthy,,,,
OFW_Families,mindanao_metro,37,32829,6,4,0.5827363839260921,0.5254452008198532,0.8852829905970692,45,7,7.0,0.41032981502732774,4,"[0.5259005018309716, 0.5332488103119825, 0.5698600251127831, 0.5062953118787005, 0.5385420171744931, 0.5425735611546503, 0.5369557797342938, 0.5672042445574955, 0.5481897238519629, 0.5333352726323287, 0.7090833691657538, 0.7248495281306967, 0.7400632140373762, 0.7223816646919794, 0.7176869551876498, 0.7080358701793648, 0.5464362925359227, 0.5454818186415483, 0.5275379717915051, 0.5576621091169085, 0.569356827952421, 0.5408431350510505, 0.5451990490268901, 0.5209867807088857, 0.5526852266571065, 0.7279873017011799, 0.7143885404041905, 0.7072063142568562, 0.7517921599515182, 0.7265865385156123]",property_manager,male,True,False,trustworthy,,,,
OFW_Families,visayas_rural,35,19500,4,3,0.7783652331336202,0.7342235979784107,0.98,42,5,5.0,0.33097504594605726,1,"[0.3624693600778395, 0.358758883092385, 0.3586934673003726, 0.3603438792530959, 0.35586566622786786, 0.36570234582033184, 0.3628022045997484, 0.3578946059517083, 0.356647084210755, 0.3568795218175548, 0.4817602244370804, 0.47696885848436077, 0.4792520182299316, 0.47492753252146414, 0.4816237988061282, 0.481736248439218, 0.3594462933761164, 0.3605806737119681, 0.3623872230263988, 0.3605000300851681, 0.36234255902336, 0.35649607010791884, 0.3611360827120108, 0.36058035414819795, 0.36360595482802505, 0.48009111856761993, 0.47970791751655156, 0.4783286019258005, 0.4844736859364501, 0.4729314500571917]",family_business_manager,male,True,False,trustworthy,,,,
Student_Entrepreneurs,mindanao_rural,21,12597,2,4,0.6128118188374554,0.7567818635710318,0.841022778097939,15,0,10.0,0.22224084863759264,2,"[0.24890795427358148, 0.1730895314328252, 0.19340101487882508, 0.14316700076903727, 0.1398195801234913, 0.16815039262597709, 0.19062217614810917, 0.17794142413250819, 0.1812700761083658, 0.17345432075878983, 0.2393384631594092, 0.2329929968594891, 0.20781565757422432, 0.20443270142319928, 0.2724170795001918, 0.22036896890653407, 0.17426380851910142, 0.20837623521042425, 0.17357042033021508, 0.20092498406038226, 0.15882343880371158, 0.21709066306828823, 0.18541357522468743, 0.17935988094672806, 0.17606972147030123, 0.2582436570504451, 0.24563326926212276, 0.16375404883202793, 0.22931581616799845, 0.24767808549176437]",reseller,female,True,False,trustworthy,,,,
OFW_Families,mindanao_metro,34,22780,9,5,0.7381535873367036,0.6078317113346466,0.7306261289953666,19,26,14.0,0.20532900512747812,3,"[0.7806535765323186, 0.8062058132004918, 0.7783417068986467, 0.8373118496400194, 0.8992465304985148, 0.7893983140386833, 0.7507271258839916, 0.8004442858508171, 0.8877625043630969, 0.7468664229098114, 0.8745417666127444, 0.8890072584685009, 0.8139760892287338, 0.7880549059283772, 0.8798763503498633, 0.7514686949374183, 0.8628746991350499, 0.818081910890326, 0.7709865555404952, 0.7231321346944758, 0.8988517942941178, 0.8704051625148902, 0.8603723838047862, 0.7432161694536275, 0.7904655394820801, 0.7302774976593602, 0.8315735520241392, 0.713127277546063, 0.7655059447614223, 0.7892155554364885]",delivery_driver,male,False,True,untrustworthy,0.25553677859424984,Professional_Scammers,,
Traditional_Merchants,mindanao_rural,45,38817,6,4,0.5,0.7,0.7453853397066716,5,0,3.0,0.8857937177223839,3,"[0.6556494096118914, 0.5497007555438255, 0.20217095482586186, 0.26885112154591206, 0.7857511469861582, 0.3185588163359089, 0.2497861939275098, 0.5965423026414014, 0.8849798660490936, 0.3283545838875893, 0.4867971043490408, 0.1297365546504783, 0.20833575113471303, 0.8289628347453698, 0.19287136538119665, 0.654095310209908, 0.4145171814934888, 0.6207012441663295, 0.8233179637132908, 0.3466121834183409, 0.3154520856207702, 0.43997580439220274, 0.597194748751833, 0.38763166552077977, 0.8694200245919111, 0.651276770142263, 0.818031729217384, 0.7701100545362464, 0.526126518721607, 0.4875181751778431]",poultry_farm,female,False,True,untrustworthy,0.2457838237483244,Organized_Crime_Members,,
Service_Providers,visayas_rural,47,16884,3,5,0.7922074987930637,0.7022629158567679,0.98,32,0,5.0,0.5340699719174203,2,"[0.35218013503340917, 0.3504583491273428, 0.3479110342329228, 0.3468057538802437, 0.3587923116221257, 0.1856105549092063, 0.18744412499620686, 0.3525510009075418, 0.35208258182869706, 0.3525625970776848, 0.46667184879140344, 0.4687156742119186, 0.2521840309927226, 0.25106360589737614, 0.468736229225314, 0.4711660966402521, 0.3509333993296941, 0.35095335853906934, 0.354204483104628, 0.19188408107945645, 0.19375180932289046, 0.3457313092965613, 0.3537153575495082, 0.35280474013620655, 0.3483430428067402, 0.4687547637539965, 0.255153365243274, 0.2495125232325438, 0.4693276872870684, 0.47061406102719305]",cleaning_service,female,True,False,trustworthy,,,,
Senior_Citizens,luzon_rural,72,15529,2,7,0.7493641577384765,0.7020278893956303,0.98,23,1,3.0,0.4580437905505044,2,"[0.17670563597693817, 0.1820660212697232, 0.18020740338875021, 0.1747118320804302, 0.181139514741891, 0.18034175967018, 0.1773847386067256, 0.18048171482630437, 0.1760512055396957, 0.17794588873141393, 0.24011092700074682, 0.23494314768804608, 0.23654584476561363, 0.23699435532221347, 0.24023751744915092, 0.24132401725543248, 0.17732159263279013, 0.1771532070506967, 0.18041433633012346, 0.1803334496975544, 0.17789928378628841, 0.1854861609678225, 0.18055317352524725, 0.17948950476793793, 0.17884172861141345, 0.24302649586204372, 0.2416351331868983, 0.23478706658984105, 0.2379125665282778, 0.23865964137453374]",consultant,female,True,False,trustworthy,,,,
Women_Led_Businesses,visayas_metro,36,16605,6,4,0.7875523746727591,0.6925699538619264,0.8650651057505603,25,6,8.0,0.22121468903640482,2,"[0.5395340701309603, 0.5638136805333194, 0.5511753672619879, 0.5267308589035591, 0.5352791987134562, 0.5524830434364377, 0.5256532208093049, 0.5579421397804853, 0.5432016710938237, 0.5477240425104888, 0.7491561650248492, 0.7272169970877895, 0.7214453926434329, 0.7183283901696422, 0.7172745116058051, 0.7263210122524472, 0.5675939764034369, 0.5276175052511237, 0.5260857065538617, 0.5660095083547286, 0.5285410533810814, 0.5443738106908724, 0.5280218807501977, 0.5060068413327141, 0.5440121243241639, 0.7425712592776164, 0.7187439952703526, 0.6900108837679866, 0.7222076141384448, 0.7046993668973125]",handicrafts,female,True,False,trustworthy,,,,
Agricultural_Workers,visayas_metro,25,19034,8,5,0.8258812620882303,0.7345157457426548,0.9083008837122212,23,18,14.0,0.20521335675205685,4,"[0.8525106578536663, 0.7244369743184744, 0.8678427212876054, 0.8583311227774436, 0.8058193192412307, 0.8557904516888996, 0.7371352725179245, 0.8712499472575751, 0.8618642830919174, 0.854274120926336, 0.8763531193773536, 0.8700401974631391, 0.767772457293811, 0.7030225783150771, 0.7866127647295389, 0.743862758412301, 0.7029939736931804, 0.8341488354522997, 0.7449960452494852, 0.7106163952156858, 0.812402483673777, 0.8054588247679311, 0.7037121118673734, 0.8475244021874158, 0.827469325773055, 0.7927836653467234, 0.7803695911056857, 0.7284640829206299, 0.8377261204585271, 0.7130334087933234]",delivery_driver,male,False,True,untrustworthy,0.18188117047749092,Professional_Scammers,,
Service_Providers,visayas_rural,42,15451,3,6,0.7851648930309617,0.7240452397440444,0.98,27,5,5.0,0.37547232046714996,4,"[0.35247976252857915, 0.35091329542950644, 0.3453778334918064, 0.3575889967035676, 0.3546024024582854, 0.18514516601413553, 0.18796458830857024, 0.35029189742953193, 0.3542365486995269, 0.3445221931940407, 0.4665029752067106, 0.4627180906699875, 0.251144713452515, 0.2505824973207453, 0.4682390822021481, 0.4661853768029724, 0.34874692982582844, 0.3528589700752895, 0.35236401822282776, 0.19065419502833472, 0.18846929972852747, 0.3492847842533245, 0.3506434425539377, 0.3525034862102054, 0.3444696608970845, 0.46918233579111257, 0.2529274145620044, 0.2521864527182572, 0.46755205973438496, 0.46030164184220274]",beauty_salon,female,True,False,trustworthy,,,,
Agricultural_Workers,luzon_metro,68,30873,6,2,0.48883425126056573,0.4448915145783435,0.98,24,0,6.0,0.21972443922803522,4,"[0.5386847178983543, 0.5418348046846491, 0.5401126900541434, 0.539543943283102, 0.5468999073731594, 0.5356759747628539, 0.5438673955063124, 0.5419692196964699, 0.5385614250161047, 0.5448879555523248, 0.7144556696628344, 0.7184347000281027, 0.7163745533871927, 0.7212362503946144, 0.7166608076964385, 0.721299191840224, 0.5394406907525354, 0.5385619381720318, 0.5411659417381, 0.5391941351281858, 0.536734095470823, 0.548404118968905, 0.5385384984509126, 0.533347172759544, 0.5374737039308358, 0.7161981699348818, 0.7224784368481215, 0.7209649579787747, 0.721196138405371, 0.7188899326024882]",fisherman,male,True,False,trustworthy,,,,
Rural_Entrepreneurs,luzon_metro,39,26387,6,3,0.6409595941092664,0.680107647773446,0.9111018021037478,26,6,8.0,0.5017783300987944,5,"[0.5564133789083825, 0.562469209920996, 0.5475058641149689, 0.5282679134235617, 0.5664969227909706, 0.5329196466073742, 0.5355310282810365, 0.5445649824836749, 0.5607243090964837, 0.5513875388043278, 0.7255321193027251, 0.7261778273150254, 0.7205802563436685, 0.7274426395523076, 0.6862690001434009, 0.7160448197109163, 0.5432179627690408, 0.524651538331953, 0.5451515170138124, 0.5372734315399031, 0.5634087939046368, 0.5609757928240289, 0.5337886086503036, 0.537988619890039, 0.5390139292017899, 0.7139772429759966, 0.7226006054437268, 0.7098885135868277, 0.704923550131528, 0.7283036858421755]",vegetable_garden,female,True,False,trustworthy,,,,
Rural_Entrepreneurs,visayas_rural,41,41145,6,4,0.5,0.7,0.7006823825981945,78,5,2.0,0.6952940276130434,3,"[0.5404644604910523, 0.5393060630571715, 0.8548023287456717, 0.22635464675072764, 0.7066813880977417, 0.5622721887696115, 0.44153872964392915, 0.7819417326255784, 0.44288829552234177, 0.275871619241687, 0.23111342158471404, 0.11396165012920544, 0.6174944486844436, 0.2788361566975002, 0.7194758310927201, 0.5026296748148726, 0.8895416313160495, 0.4002682170963122, 0.43642195751078794, 0.10076903975010287, 0.6124792522230175, 0.5634441711242589, 0.6572155594975373, 0.3780054831840507, 0.6274820736474712, 0.36078132087220915, 0.7444230752408646, 0.7711947492479339, 0.7772108924018544, 0.5711625957968138]",poultry_farm,female,False,True,untrustworthy,0.10581355676409793,Bust_Out_Fraudsters,,
OFW_Families,luzon_rural,30,22573,4,8,0.9212649306861047,0.9218730523951858,0.8193333425030945,40,3,8.0,0.519821967427515,3,"[0.3735087616400211, 0.3532957806069847, 0.35048447924387094, 0.3942907834963604, 0.3269403058042026, 0.38100399140541025, 0.4194467947201675, 0.3747271353108737, 0.35354970225146737, 0.35566222778408985, 0.466981692400293, 0.46235667960924587, 0.4831917212391532, 0.4984140299366125, 0.5236519594248307, 0.4269777693798097, 0.29390184077255266, 0.4041751503676184, 0.36154840613322137, 0.3629676873227412, 0.3735851151825877, 0.35493610287977634, 0.4135267408445878, 0.3733285575710982, 0.3478700347240971, 0.47029325189613547, 0.4761103091628275, 0.4589404335705237, 0.5257851054159449, 0.48335927263628875]",remittance_recipient,male,True,False,trustworthy,,,,
Women_Led_Businesses,luzon_metro,49,23162,6,2,0.46149588052944196,0.3542198622026237,0.9258514253790491,37,1,8.0,0.4219989326114315,4,"[0.5440519479487957, 0.5243402635946672, 0.5763063621571588, 0.5545876723270374, 0.5469214284768893, 0.5408411826275685, 0.533118329609952, 0.525427733679678, 0.5387340321618072, 0.5304374961522006, 0.7110861343921173, 0.7042424271863924, 0.7227768239154312, 0.7158069703352815, 0.7259512191890288, 0.7250839836015688, 0.5425521712869497, 0.5695790556636438, 0.5491614884607455, 0.5259796240642037, 0.5451021980610082, 0.5393991880809107, 0.525079113054418, 0.524188192246206, 0.5450406525495506, 0.7277583233162406, 0.7083632279974768, 0.7307904756207887, 0.7231688994619262, 0.733300687790205]",daycare_center,female,True,False,trustworthy,,,,
OFW_Families,luzon_rural,38,18718,4,4,0.9885651047281082,0.9785262621578567,0.9610845520568504,193,6,8.0,0.44637777856265326,3,"[0.3574497286363342, 0.3495843647061, 0.3562019287872373, 0.36359215069368805, 0.36377372933966434, 0.36780582069268725, 0.3673344123712233, 0.3547414114885628, 0.3556455318096119, 0.35590335547821894, 0.4791117079716772, 0.47635906895087277, 0.4789804727072368, 0.47490492320291455, 0.4845822284989766, 0.4744617362320367, 0.35417252572875113, 0.3630390007544553, 0.36421942962186077, 0.3586849119684721, 0.36507633187379596, 0.36465456093797716, 0.3710941198850508, 0.36428150404101023, 0.3699728970779762, 0.48036176905854444, 0.4881761378751019, 0.4882996317315234, 0.4791668992624777, 0.47597778236360344]",property_manager,male,False,True,adversarial_attack,,,,cultural_mimicry_attack
